IL;IL0545;VERNON AREA PUBLIC LIBRARY DISTRICT                         ;www.vapld.info                                                                  ;3588;67;71.3;6194054;41107;357000;92590;937882
IL;IL0546;VICTORIA PUBLIC LIBRARY DISTRICT                            ;-3                                                                              ;1738;2;0.9;29642;865;5560;546;9610
IL;IL0547;VIENNA CARNEGIE PUBLIC LIBRARY                              ;-3                                                                              ;1040;7;0.5;22393;1234;7032;3297;7420
IL;IL0548;CAMARGO TOWNSHIP DISTRICT LIBRARY                           ;www.camargotownship.lib.il.us/                                                  ;2756;5;2.41;129214;4034;36660;10622;48509
IL;IL0549;VILLA PARK PUBLIC LIBRARY                                   ;www.villapark.lib.il.us                                                         ;3560;14;27.55;2006938;22552;248102;4033;296540
IL;IL0550;VIOLA PUBLIC LIBRARY DISTRICT                               ;violapubliclibrary.webs.com                                                     ;2028;7;1.13;56926;2307;12063;1346;16892
IL;IL0551;GRAND PRAIRIE OF THE WEST PUBLIC LIBRARY DISTRICT           ;www.lcls.org                                                                    ;2132;6;2.33;108591;5229;17046;3768;12717
IL;IL0552;VIRGINIA MEMORIAL PUBLIC LIBRARY                            ;www.casscomm.com/~vmpl/                                                         ;1050;3;1.23;51618;1728;9328;350;13938
IL;IL0553;WALNUT PUBLIC LIBRARY DISTRICT                              ;www.palsnet.info/members/building.asp?deliverycode=walg                         ;1820;8;2.08;67552;1461;7111;3344;42769
IL;IL0554;WARREN TOWNSHIP PUBLIC LIBRARY                              ;www.warrentownship.lib.il.us                                                    ;1300;7;1.01;70568;1675;9620;3120;14353
IL;IL0555;WARREN COUNTY PUBLIC LIBRARY DISTRICT                       ;www.wcplibrary.org                                                              ;5876;19;8.98;546226;18735;141616;23856;213226
IL;IL0556;WARREN-NEWPORT PUBLIC LIBRARY DISTRICT                      ;www.wnpl.info                                                                   ;3528;37;56;4935843;58237;440773;56350;1333321
IL;IL0557;WARRENVILLE PUBLIC LIBRARY DISTRICT                         ;www.warrenville.com                                                             ;3382;22;15.42;1398850;13363;147100;32877;241254
IL;IL0558;WARSAW PUBLIC LIBRARY                                       ;www.warsawlib.org                                                               ;2132;9;2.28;45520;1793;12907;4851;23562
IL;IL0559;WASHINGTON DISTRICT LIBRARY                                 ;www.washington.lib.il.us                                                        ;5104;14;11.28;641378;20957;161253;11910;191756
IL;IL0560;MORRISON-TALBOTT LIBRARY                                    ;www.waterloolibrary.org                                                         ;2860;8;5.49;365511;10134;73859;13755;79507
IL;IL0561;CLINTON TOWNSHIP PUBLIC LIBRARY                             ;watermanlibrary.com                                                             ;1300;6;1.81;92037;1663;8762;1207;15312
IL;IL0562;WATSEKA PUBLIC LIBRARY                                      ;www.watsekalibrary.org                                                          ;2682;7;4.51;234976;5670;50232;9253;50905
IL;IL0563;WAUCONDA AREA PUBLIC LIBRARY DISTRICT                       ;www.wauclib.org                                                                 ;3634;53;28.2;2666225;25150;270636;40633;652098
IL;IL0564;WAUKEGAN PUBLIC LIBRARY                                     ;www.waukeganpl.org                                                              ;6734;76;48.13;3602249;87901;356521;119245;449635
IL;IL0565;WAVERLY PUBLIC LIBRARY                                      ;waverly.lib.il.us                                                               ;1350;2;0.8;34002;1346;5899;1499;9715
IL;IL0566;WAYNE CITY PUBLIC LIBRARY                                   ;-3                                                                              ;1020;2;0.5;12801;1089;5820;855;4349
IL;IL0567;WAYNESVILLE TOWNSHIP LIBRARY                                ;waynesvilletownshiplibrary.org                                                  ;1066;3;0.95;30875;687;3343;1843;4636
IL;IL0568;WELDON PUBLIC LIBRARY DISTRICT                              ;-3                                                                              ;1560;3;1.05;52898;876;8503;1623;9708
IL;IL0569;BOND PUBLIC LIBRARY                                         ;-3                                                                              ;1304;3;0.63;14793;1065;975;455;10043
IL;IL0570;WEST CHICAGO PUBLIC LIBRARY DISTRICT                        ;www.westchicago.lib.il.us                                                       ;3380;24;28.13;1765346;27444;141307;22846;242257
IL;IL0571;WEST FRANKFORT PUBLIC LIBRARY                               ;www.westfrankfort.lib.il.us                                                     ;2488;25;2.95;150450;8196;33744;1221;24222
IL;IL0572;WEST SALEM PUBLIC LIBRARY                                   ;-3                                                                              ;1092;4;0.53;19252;1001;1950;1153;4048
IL;IL0573;WESTCHESTER PUBLIC LIBRARY                                  ;www.westchesterpl.org                                                           ;3262;12;15.65;1087619;16824;118429;30542;158021
IL;IL0574;WESTERN DISTRICT LIBRARY                                    ;westerndistrictlibrary.org                                                      ;2496;6;3.14;186167;4913;23001;6091;33760
IL;IL0575;THOMAS FORD MEMORIAL LIBRARY                                ;-3                                                                              ;3380;11;15.68;1132709;12493;127241;11407;155298
IL;IL0576;WESTMONT PUBLIC LIBRARY                                     ;www.westmontlibrary.org                                                         ;3127;23;18.84;1305482;26211;148080;50568;207967
IL;IL0577;WESTVILLE PUBLIC LIBRARY DISTRICT                           ;-3                                                                              ;2470;8;3.93;136310;13235;19447;7876;23879
IL;IL0578;WHEATON PUBLIC LIBRARY                                      ;www.wheatonlibrary.org                                                          ;3588;38;51.81;4012859;55416;625920;60390;1340820
IL;IL0579;WHITE HALL TOWNSHIP LIBRARY                                 ;whitehalltownshiplibrary.org                                                    ;2080;4;1.05;50707;3036;6344;980;9072
IL;IL0580;CARLOCK PUBLIC LIBRARY DISTRICT                             ;-3                                                                              ;1950;3;1.46;91756;2802;10556;1320;19825
IL;IL0581;WILLIAM LEONARD PUBLIC LIBRARY DISTRICT                     ;-3                                                                              ;1872;10;5.2;169537;6635;23000;5500;1059
IL;IL0584;WILMETTE PUBLIC LIBRARY DISTRICT                            ;www.wilmettelibrary.info                                                        ;3900;28;48.54;4277872;27651;388300;46294;700460
IL;IL0585;WILMINGTON PUBLIC LIBRARY DISTRICT                          ;www.wilmingtonlibrary.org                                                       ;3380;9;9.1;670534;9229;72409;19136;87892
IL;IL0586;WINCHESTER PUBLIC LIBRARY                                   ;-3                                                                              ;1404;4;1.15;39398;1650;7800;1018;9235
IL;IL0587;WINDSOR STORM MEMORIAL PUBLIC LIBRARY DISTRICT              ;www.windsor.lib.il.us                                                           ;2028;3;1.53;63083;1519;10055;2859;12500
IL;IL0588;WINFIELD PUBLIC LIBRARY                                     ;www.winfield.lib.il.us                                                          ;3328;7;7.42;616985;8718;53352;2775;101843
IL;IL0589;WINNEBAGO PUBLIC LIBRARY DISTRICT                           ;www.winnebagopubliclibrary.org                                                  ;2808;25;7.81;159926;7400;30000;7828;47907
IL;IL0590;WINNETKA-NORTHFIELD PUBLIC LIBRARY DISTRICT                 ;www.winnetkalibrary.org                                                         ;3536;36;29.29;2778085;17808;270276;55401;358370
IL;IL0591;WITT TOWNSHIP MEMORIAL LIBRARY                              ;-3                                                                              ;1248;1;0.6;15416;1247;2988;371;4489
IL;IL0592;WOOD DALE PUBLIC LIBRARY DISTRICT                           ;www.wooddalelibrary.org                                                         ;3164;16;17.59;1939177;11868;190837;23229;218952
IL;IL0593;WOOD RIVER PUBLIC LIBRARY                                   ;woodriverlibrary.org                                                            ;3146;11;6.26;364633;11296;58661;14797;86787
IL;IL0594;WOODRIDGE PUBLIC LIBRARY                                    ;www.woodridgelibrary.org                                                        ;3648;43;33.68;2846432;35921;282000;90044;607493
IL;IL0595;WOODSTOCK PUBLIC LIBRARY                                    ;www.woodstockpubliclibrary.org                                                  ;3536;64;17.86;1629371;24658;269808;156993;315548
IL;IL0596;WORDEN PUBLIC LIBRARY DISTRICT                              ;-3                                                                              ;1664;2;0.8;29905;1139;5320;2684;8377
IL;IL0597;WORTH PUBLIC LIBRARY DISTRICT                               ;www.worthlibrary.com                                                            ;3225;5;8.94;654473;11047;98524;10544;64266
IL;IL0598;RAYMOND A. SAPP MEMORIAL TOWNSHIP LIBRARY                   ;-3                                                                              ;1560;4;0.75;34412;1348;4616;1437;3619
IL;IL0599;WYOMING PUBLIC LIBRARY DISTRICT                             ;-3                                                                              ;1768;4;1.65;51250;2276;14232;1769;43574
IL;IL0600;YORKVILLE PUBLIC LIBRARY                                    ;www.yorkville.lib.il.us                                                         ;3209;29;16.51;817250;16838;93338;45000;145312
IL;IL0601;ZEIGLER PUBLIC LIBRARY                                      ;-3                                                                              ;1700;6;1.1;6758;1669;10630;7253;18992
IL;IL0602;ZION-BENTON PUBLIC LIBRARY DISTRICT                         ;www.zblibrary.org                                                               ;2912;37;25.62;1869946;40526;151485;66410;275246
IL;IL0603;VESPASIAN WARNER PUBLIC LIBRARY DISTRICT                    ;www.warner.lib.il.us                                                            ;3172;13;14.83;810714;11158;31527;20269;95906
IL;IL0604;WEST UNION DISTRICT LIBRARY                                 ;-3                                                                              ;1259;7;0.63;33201;914;11806;2500;12616
IL;IL0606;BRIGHTON MEMORIAL PUBLIC LIBRARY                            ;www.brightonpubliclibrary.org                                                   ;2422;4;1.64;51982;2370;15521;2998;25749
IL;IL0607;FARMERSVILLE-WAGGONER PUBLIC LIBRARY DISTRICT               ;-3                                                                              ;2106;4;1.3;81460;1655;5123;1986;24722
IL;IL0608;LINCOLNWOOD PUBLIC LIBRARY DISTRICT                         ;www.lincolnwoodlibrary.org                                                      ;3614;25;22.94;1977219;12359;146801;37423;135792
IL;IL0609;MELROSE PARK PUBLIC LIBRARY                                 ;www.melroseparklibrary.org                                                      ;3120;23;19.15;978170;23171;71000;29323;78265
IL;IL0610;SMITHTON PUBLIC LIBRARY DISTRICT                            ;www.smithton.net/library                                                        ;1978;6;1.35;79799;3623;9571;5240;20443
IL;IL0612;FOUR STAR PUBLIC LIBRARY DISTRICT                           ;www.fourstar.lib.il.us                                                          ;1664;2;2.3;84270;4670;8683;780;13163
IL;IL0613;RAMSEY PUBLIC LIBRARY                                       ;-3                                                                              ;1092;2;0.8;17834;1056;1862;221;2923
IL;IL0614;WILLIAMSFIELD PUBLIC LIBRARY DISTRICT                       ;-3                                                                              ;2028;2;1.7;85830;2048;7360;879;6822
IL;IL0634;CISSNA PARK COMMUNITY LIBRARY DISTRICT                      ;-3                                                                              ;2556;4;1.36;79795;1870;6000;900;29477
IL;IL0635;ARGENTA-OREANA PUBLIC LIBRARY DISTRICT                      ;-3                                                                              ;3744;6;4.28;233475;5507;18440;2983;55116
IL;IL0636;HUNTLEY AREA PUBLIC LIBRARY DISTRICT                        ;www.huntleylibrary.org                                                          ;3329;20;36.98;2597828;34629;334988;62859;598751
IL;IL0637;CRESTWOOD PUBLIC LIBRARY DISTRICT                           ;crestwoodlibrary.org                                                            ;2704;12;4.78;343114;9842;32292;8368;52325
IL;IL0638;GLEN CARBON CENTENNIAL LIBRARY                              ;www.glencarbonlibrary.org                                                       ;3184;30;10.73;681824;11799;82750;17160;131194
IL;IL0639;HUDSON AREA PUBLIC LIBRARY DISTRICT                         ;www.hudsonarealibrary.com                                                       ;2704;8;3.58;210873;2983;26656;2748;41440
IL;IL0640;ROBERT W. ROWE PUBLIC LIBRARY DISTRICT                      ;rwrlibrary.org                                                                  ;2028;8;2.63;194551;4428;15611;4834;14821
IL;IL0641;DOYLE PUBLIC LIBRARY DISTRICT                               ;-3                                                                              ;1820;1;0.91;33259;1714;3082;346;6169
IL;IL0642;ALBANY PUBLIC LIBRARY DISTRICT                              ;-3                                                                              ;1561;3;1;41996;895;5927;1509;8897
IL;IL0643;AMITY TOWNSHIP PUBLIC LIBRARY                               ;-3                                                                              ;1561;3;1;40776;869;5755;1465;8638
IL;IL0644;CORTLAND COMMUNITY LIBRARY                                  ;www.cortlandlibrary.com                                                         ;2700;8;4.05;249930;3956;36169;10859;74737
IL;IL0645;CRESTON-DEMENT PUBLIC LIBRARY DISTRICT                      ;www.creston.lib.il.us                                                           ;2210;4;0.63;21952;731;3100;635;10237
IL;IL0646;GRAND TOWER PUBLIC LIBRARY                                  ;-3                                                                              ;1040;1;0.5;4279;624;598;27;829
IL;IL0661;GERMANTOWN PUBLIC LIBRARY DISTRICT                          ;www.germantownil.com/library.htm                                                ;1768;5;0.9;60947;1803;15912;3380;11159
IL;IL0662;BEECHER PUBLIC LIBRARY DISTRICT                             ;www.villageofbeecher.org/library/                                               ;2080;2;2.8;166408;4302;37874;3280;36413
IL;IL0663;CENTRAL CITIZENS' LIBRARY DISTRICT                          ;www.ccld.org                                                                    ;3120;14;1.38;174160;5057;70106;28928;29216
IL;IL0664;CLIFTON PUBLIC LIBRARY                                      ;www.cliftonlibrary.info                                                         ;1456;3;0.76;28388;1317;3545;1000;2899
IL;IL0665;SHERMAN PUBLIC LIBRARY DISTRICT                             ;www.shermanlibrary.net                                                          ;2144;9;2.05;137595;2871;21366;2971;28043
IL;IL0666;ATHENS MUNICIPAL LIBRARY                                    ;www.athenslibrary.lib.il.us                                                     ;2652;6;1.88;78803;1726;14927;4554;24799
IL;IL0667;FREEBURG AREA LIBRARY DISTRICT                              ;www.freeburg.lib.il.us                                                          ;1660;4;4.13;217061;5674;36516;2186;27706
IL;IL0668;PEMBROKE PUBLIC LIBRARY DISTRICT                            ;-3                                                                              ;1456;4;1.4;37870;2764;2310;600;859
IL;IL0669;LIMESTONE TOWNSHIP LIBRARY                                  ;www.limestonelibrary.org                                                        ;2704;8;4.2;151035;4695;29000;8000;36730
IL;IL0670;RIVERTON VILLAGE LIBRARY                                    ;-3                                                                              ;2132;5;1.2;61470;3048;14486;3705;20515
IL;IL0687;WILLIAMSVILLE PUBLIC LIBRARY                                ;www.williamsvilleil.org                                                         ;1744;1;1.23;44608;1439;5501;213;8250
IL;IL0689;RIVERSIDE PUBLIC LIBRARY                                    ;www.riversidelibrary.org                                                        ;3588;16;17.12;900005;8995;135812;21527;138216
IL;IL0690;CHENEYS GROVE TOWNSHIP LIBRARY                              ;-3                                                                              ;884;4;0;6486;1069;945;1802;1891
IL;IL0691;HINCKLEY PUBLIC LIBRARY DISTRICT                            ;www.hinckley.lib.il.us                                                          ;1898;3;2.99;168196;2712;14359;1235;31096
IL;IL0692;TILDEN PUBLIC LIBRARY                                       ;-3                                                                              ;1020;18;0.5;12428;922;6916;1264;9153
IL;IL0693;MARYVILLE COMMUNITY LIBRARY DISTRICT                        ;www.maryville.lib.il.us                                                         ;2190;0;4.48;191444;9345;7894;0;11200
IL;IL0694;NEWMAN REGIONAL LIBRARY DISTRICT                            ;www.newmanregionallibrary.org                                                   ;1560;6;0.98;54934;1352;10769;1914;16385
IL;IL0695;CARRIER MILLS-STONEFORT PUBLIC LIBRARY DISTRICT             ;cms.lib.il.us                                                                   ;2288;4;1.53;53056;2952;17160;8186;2911
IL;IL0696;SUMMIT PUBLIC LIBRARY DISTRICT                              ;www.summitlibrary.info                                                          ;3172;7;1.82;205822;10678;82230;8819;113366
IL;IL0697;KINDERHOOK TOWNSHIP PUBLIC LIBRARY DISTRICT                 ;-3                                                                              ;1561;3;1;43968;937;6206;1580;9314
IL;IL0698;SEATON PUBLIC LIBRARY DISTRICT                              ;-3                                                                              ;1561;2;0;16184;755;5000;1273;7505
IL;IL0699;WILLISVILLE VILLAGE LIBRARY                                 ;-3                                                                              ;1561;2;0;14877;694;4596;1170;6899
IL;IL8001;GALATIA PUBLIC LIBRARY DISTRICT                             ;-3                                                                              ;2184;4;1.41;67694;2409;8400;2161;8595
IL;IL8002;WASHINGTON PARK PUBLIC LIBRARY                              ;-3                                                                              ;1250;8;0;4532;5942;1904;8446;94
IL;IL8003;FRANK BERTETTI BENLD PUBLIC LIBRARY                         ;www.benldlibrary.org                                                            ;1664;2;1.16;46559;1541;5075;2225;8171
IL;IL8004;CENTREVILLE PUBLIC LIBRARY                                  ;www.centrevillelibrary.org                                                      ;2100;14;1;34864;5951;4000;2500;100
IL;IL8005;WEST SANGAMON PUBLIC LIBRARY DISTRICT                       ;www.wspl.lib.il.us                                                              ;1632;3;2.76;110591;4366;2713;568;34108
IL;IL8007;KINMUNDY PUBLIC LIBRARY                                     ;-3                                                                              ;1352;8;0;8317;892;6200;1833;4313
IL;IL8030;CHARLES B. PHILLIPS PUBLIC LIBRARY DISTRICT                 ;www.cbplib.us                                                                   ;1768;7;2.21;97203;2163;10672;2314;12334
IN;IN0001;WASHINGTON CARNEGIE PUBLIC LIBRARY                          ;www.washingtonpubliclibrary.org                                                 ;3952;14;9;406955;11380;68801;15405;108457
IN;IN0002;ODON WINKELPLECK PUBLIC LIBRARY                             ;www.odon.lib.in.us                                                              ;1196;9;1.38;43441;2793;11750;3016;19254
IN;IN0003;JASPER-DUBOIS COUNTY CONTRACTUAL PUBLIC LIBRARY             ;www.jdcpl.lib.in.us                                                             ;8112;34;20.38;1129150;30311;149325;35531;358791
IN;IN0004;HUNTINGBURG PUBLIC LIBRARY                                  ;www.huntingburg.lib.in.us                                                       ;3120;13;4.1;283038;9363;53000;18476;74940
IN;IN0005;OWENSVILLE CARNEGIE PUBLIC LIBRARY                          ;www.owensvillelibrary.org                                                       ;2340;8;3.76;232591;3742;21088;6232;44378
IN;IN0006;PRINCETON PUBLIC LIBRARY                                    ;-3                                                                              ;3328;16;10.75;446324;11502;45552;15480;78691
IN;IN0007;FORT BRANCH-JOHNSON TOWNSHIP PUBLIC LIBRARY                 ;ftbranchlibrary.org/                                                            ;3068;24;5.15;288137;7416;20602;1996;72641
IN;IN0008;OAKLAND CITY-COLUMBIA TOWNSHIP PUBLIC LIBRARY               ;-3                                                                              ;2652;6;3.25;138476;4149;36568;8224;32475
IN;IN0009;BICKNELL-VIGO TOWNSHIP PUBLIC LIBRARY                       ;www.bicknell-vigo.lib.in.us                                                     ;4004;8;3.48;107126;5278;17580;7654;14764
IN;IN0010;KNOX COUNTY PUBLIC LIBRARY                                  ;kcpl.lib.in.us                                                                  ;3562;21;18.68;1265836;33978;154772;31224;216666
IN;IN0011;LOOGOOTEE PUBLIC LIBRARY                                    ;www.loogootee.lib.in.us                                                         ;1612;4;1.68;97311;2741;22360;3068;13904
IN;IN0012;SHOALS PUBLIC LIBRARY                                       ;-3                                                                              ;1560;3;1.43;39957;807;8491;2010;6847
IN;IN0013;TELL CITY-PERRY COUNTY PUBLIC LIBRARY                       ;www.tcpclibrary.org                                                             ;4446;29;12.5;718917;17690;118247;25186;186248
IN;IN0014;CANNELTON PUBLIC LIBRARY                                    ;-3                                                                              ;1248;4;1.2;27746;1209;5772;2149;12941
IN;IN0015;PIKE COUNTY PUBLIC LIBRARY                                  ;www.pikeco.lib.in.us                                                            ;8736;13;12.25;444713;12837;40300;8769;83853
IN;IN0016;POSEYVILLE CARNEGIE PUBLIC LIBRARY                          ;www.pcpl.lib.in.us                                                              ;2080;9;1.7;103366;5014;8143;1958;11501
IN;IN0017;NEW HARMONY WORKINGMEN'S INSTITUTE                          ;www.workingmensinstitute.org                                                    ;1898;6;0.86;144100;916;9140;4700;2780
IN;IN0018;ALEXANDRIAN PUBLIC LIBRARY                                  ;www.apl.lib.in.us                                                               ;4888;17;19.48;908392;20574;78281;22127;171614
IN;IN0019;SPENCER COUNTY PUBLIC LIBRARY                               ;www.rockport-spco.lib.in.us                                                     ;10296;28;21.15;971049;9393;150494;18089;219141
IN;IN0020;EVANSVILLE-VANDERBURGH PUBLIC LIBRARY                       ;www.evpl.org                                                                    ;24492;205;151.42;10781803;171922;1875757;597301;2980184
IN;IN0021;WILLARD LIBRARY OF EVANSVILLE                               ;www.willard.lib.in.us                                                           ;3094;15;14.25;874152;121582;82153;17292;409751
IN;IN0022;OHIO TOWNSHIP PUBLIC LIBRARY SYSTEM                         ;www.ohio.lib.in.us                                                              ;8060;39;35.5;1500678;31002;303153;14174;479852
IN;IN0023;BOONVILLE-WARRICK COUNTY PUBLIC LIBRARY                     ;-3                                                                              ;7358;24;12.6;813220;21381;158844;19898;169051
IN;IN0024;REMINGTON-CARPENTER TOWNSHIP PUBLIC LIBRARY                 ;rctpl.com                                                                       ;1820;7;2.5;122179;2096;12955;4315;25245
IN;IN0025;JASPER COUNTY PUBLIC LIBRARY                                ;www.myjcpl.org                                                                  ;8762;60;35.98;1836899;27947;266292;71604;348687
IN;IN0026;WHITING PUBLIC LIBRARY                                      ;www.whiting.lib.in.us                                                           ;3120;12;9.38;788348;5137;39911;9609;67703
IN;IN0027;EAST CHICAGO PUBLIC LIBRARY                                 ;www.ecpl.org                                                                    ;23192;46;53.7;3701886;32414;240792;31724;46078
IN;IN0028;GARY PUBLIC LIBRARY                                         ;www.gary.lib.in.us                                                              ;15288;105;70.01;4964960;96222;392028;121194;293629
IN;IN0029;HAMMOND PUBLIC LIBRARY                                      ;www.hammond.lib.in.us                                                           ;7384;54;50.94;3455143;83048;341276;85208;300173
IN;IN0030;LAKE COUNTY PUBLIC LIBRARY                                  ;-3                                                                              ;31148;215;152.63;9320831;217349;1512400;244595;2536136
IN;IN0031;CROWN POINT COMMUNITY PUBLIC LIBRARY                        ;cat.crownpoint.lib.in.us                                                        ;5876;18;17.63;1116673;33069;209452;69786;306527
IN;IN0033;MICHIGAN CITY PUBLIC LIBRARY                                ;www.mclib.org                                                                   ;3432;14;38.15;2646823;37528;259203;54489;471712
IN;IN0034;WESTVILLE-NEW DURHAM TOWNSHIP PUBLIC LIBRARY                ;-3                                                                              ;1300;1;1.73;83059;4095;9300;710;23824
IN;IN0035;WANATAH PUBLIC LIBRARY                                      ;-3                                                                              ;2236;2;1.61;55879;1677;2132;2344;10325
IN;IN0036;LA CROSSE PUBLIC LIBRARY                                    ;www.lacrosselibraryonline.org                                                   ;2210;8;1.34;178794;970;12948;1600;21045
IN;IN0037;LA PORTE COUNTY PUBLIC LIBRARY                              ;www.lapcat.org                                                                  ;15184;55;58.4;3405084;65836;421616;100525;936259
IN;IN0038;NEWTON COUNTY PUBLIC LIBRARY                                ;newton.lib.in.us                                                                ;7332;38;15.25;626278;9243;62296;15028;133978
IN;IN0039;BROOK-IROQUOIS-WASHINGTON PUBLIC LIBRARY                    ;www.brook.lib.in.us                                                             ;2080;10;2.75;174496;1782;19500;7800;31175
IN;IN0040;KENTLAND-JEFFERSON TOWNSHIP PUBLIC LIBRARY                  ;kentland.lib.in.us                                                              ;2288;14;3.45;178334;2248;12494;3601;19388
IN;IN0041;GOODLAND & GRANT TOWNSHIP PUBLIC LIBRARY                    ;-3                                                                              ;1612;10;1.88;110112;1293;10660;4160;13464
IN;IN0043;PORTER COUNTY PUBLIC LIBRARY SYSTEM                         ;www.pcpls.lib.in.us                                                             ;15184;114;72.44;3757845;128665;689739;103944;1457081
IN;IN0044;WESTCHESTER PUBLIC LIBRARY                                  ;www.wpl.lib.in.us                                                               ;6032;44;40.5;2028105;18133;215063;62490;393235
IN;IN0045;FRANCESVILLE-SALEM TOWNSHIP PUBLIC LIBRARY                  ;www.pulaski-libraries.lib.in.us                                                 ;2002;6;2.8;129612;1500;19120;2455;25172
IN;IN0046;PULASKI COUNTY PUBLIC LIBRARY                               ;www.pulaski-libraries.lib.in.us                                                 ;4836;26;13.35;536514;10646;74328;13253;108946
IN;IN0047;MONTEREY-TIPPECANOE TOWNSHIP PUBLIC LIBRARY                 ;www.pulaski-libraries.lib.in.us                                                 ;1976;8;1.4;90478;1130;6275;4403;11537
IN;IN0048;NORTH JUDSON-WAYNE TOWNSHIP PUBLIC LIBRARY                  ;www.njwt.lib.in.us                                                              ;2496;5;4.65;184777;4987;18682;6821;18005
IN;IN0049;STARKE COUNTY PUBLIC LIBRARY SYSTEM                         ;www.starkecountylibrary.org                                                     ;7124;25;16.04;896751;18569;92900;28384;147540
IN;IN0050;ELKHART PUBLIC LIBRARY                                      ;www.myepl.org                                                                   ;20332;114;89.3;5668508;90792;583542;133919;1022709
IN;IN0051;WAKARUSA-OLIVE & HARRISON TOWNSHIP PUBLIC LIBRARY           ;www.wakarusa.lib.in.us                                                          ;2860;9;7.98;477675;5732;57096;9971;134215
IN;IN0052;NAPPANEE PUBLIC LIBRARY                                     ;www.nappanee.lib.in.us                                                          ;3562;48;11.26;920644;9905;164223;39997;202024
IN;IN0053;BRISTOL-WASHINGTON TOWNSHIP PUBLIC LIBRARY                  ;www.bristol.lib.in.us                                                           ;2704;10;4.88;258615;7019;40225;7500;66402
IN;IN0054;GOSHEN PUBLIC LIBRARY                                       ;www.goshenpl.lib.in.us/                                                         ;3458;22;31.65;1729594;34669;271934;65154;490101
IN;IN0055;MIDDLEBURY COMMUNITY PUBLIC LIBRARY                         ;www.mdy.lib.in.us                                                               ;3016;19;13.5;724624;17002;363792;28551;288279
IN;IN0056;BELL MEMORIAL PUBLIC LIBRARY                                ;www.bell.lib.in.us                                                              ;3016;7;5.33;253125;3678;27697;11026;62956
IN;IN0057;WARSAW COMMUNITY PUBLIC LIBRARY                             ;-3                                                                              ;2912;51;32.38;2311305;25276;258492;45463;594004
IN;IN0058;MILFORD PUBLIC LIBRARY                                      ;www.milford.lib.in.us                                                           ;2496;6;4.95;209468;4597;26000;5235;95470
IN;IN0059;SYRACUSE-TURKEY CREEK TOWNSHIP PUBLIC LIBRARY               ;www.syracuse.lib.in.us/                                                         ;2704;18;7.75;373124;9032;51528;19872;86966
IN;IN0060;PIERCETON & WASHINGTON TOWNSHIP PUBLIC LIBRARY              ;-3                                                                              ;1196;5;1.08;82391;2819;4732;2860;9020
IN;IN0061;CULVER-UNION TOWNSHIP PUBLIC LIBRARY                        ;www.culver.lib.in.us                                                            ;3120;31;8.75;411872;3133;18750;15338;64007
IN;IN0062;PLYMOUTH PUBLIC LIBRARY                                     ;www.plymouth.lib.in.us                                                          ;3380;51;24.38;1166223;18609;312982;64500;369797
IN;IN0063;BREMEN PUBLIC LIBRARY                                       ;-3                                                                              ;3146;33;9.58;582721;8584;107536;30424;111430
IN;IN0064;ARGOS PUBLIC LIBRARY                                        ;www.argos.lib.in.us                                                             ;2340;11;3.19;141221;3764;32188;4470;29366
IN;IN0065;BOURBON PUBLIC LIBRARY                                      ;www.bourbon.lib.in.us                                                           ;2236;8;3.78;141414;2970;33904;8427;46441
IN;IN0066;NEW CARLISLE & OLIVE TOWNSHIP PUBLIC LIBRARY                ;www.ncpl.lib.in.us                                                              ;3328;24;11.88;567164;3914;28000;35313;146900
IN;IN0067;WALKERTON-LINCOLN TOWNSHIP PUBLIC LIBRARY                   ;-3                                                                              ;2262;3;2.81;113029;3053;21721;4528;12813
IN;IN0068;ST JOSEPH COUNTY PUBLIC LIBRARY                             ;libraryforlife.org                                                              ;22672;321;147.15;10952070;172627;1569335;319282;2699983
IN;IN0069;MISHAWAKA-PENN-HARRIS PUBLIC LIBRARY                        ;www.mphpl.org                                                                   ;10088;99;63.8;4000856;84195;604555;90410;875023
IN;IN0071;BERNE PUBLIC LIBRARY                                        ;www.bernepl.lib.in.us                                                           ;2600;8;5.98;242333;4150;43940;7089;72895
IN;IN0073;ALLEN COUNTY PUBLIC LIBRARY                                 ;www.acpl.lib.in.us                                                              ;41340;403;312.83;21163192;331849;3166688;720686;7418474
IN;IN0074;GARRETT PUBLIC LIBRARY                                      ;www.gpl.lib.in.us                                                               ;3120;27;7;449274;8834;75151;25857;85230
IN;IN0075;ECKHART PUBLIC LIBRARY                                      ;www.epl.lib.in.us                                                               ;6864;50;18.98;969972;12976;109345;39416;220917
IN;IN0076;WATERLOO-GRANT TOWNSHIP PUBLIC LIBRARY                      ;www.waterloo.lib.in.us                                                          ;3016;17;5.13;227559;3114;53248;14211;41962
IN;IN0077;BUTLER PUBLIC LIBRARY                                       ;www.butlerpubliclibrary.net                                                     ;2496;21;5.45;248367;2725;43394;11095;56925
IN;IN0078;ANDREWS-DALLAS TOWNSHIP PUBLIC LIBRARY                      ;-3                                                                              ;1612;2;0.86;69721;2243;6444;1125;10927
IN;IN0079;ROANOKE PUBLIC LIBRARY                                      ;www.roanoke.lib.in.us                                                           ;2080;6;1.58;58189;1495;17628;4186;16520
IN;IN0080;HUNTINGTON CITY-TOWNSHIP PUBLIC LIBRARY                     ;www.huntingtonpub.lib.in.us                                                     ;4940;32;20.25;2194781;22364;143503;38983;188928
